 3.000000e-01  1.404957e-07  3.000000e-01 -1.404957e-07  3.000000e-01  0.000000e+00  3.000000e-01 -2.703835e-16  3.000000e-01 -6.039372e-16  3.000000e-01  8.743207e-16 
 4.000000e-01  2.712744e-07  4.000000e-01 -2.712744e-07  4.000000e-01  0.000000e+00  4.000000e-01 -2.731644e-16  4.000000e-01 -4.674515e-16  4.000000e-01  7.406158e-16 
 5.000000e-01  4.287348e-07  5.000000e-01 -4.287348e-07  5.000000e-01  0.000000e+00  5.000000e-01 -2.752871e-16  5.000000e-01 -3.376574e-16  5.000000e-01  6.129445e-16 
 6.000000e-01  5.852565e-07  6.000000e-01 -5.852565e-07  6.000000e-01  0.000000e+00  6.000000e-01 -2.767859e-16  6.000000e-01 -2.168231e-16  6.000000e-01  4.936090e-16 
 7.000000e-01  7.137490e-07  7.000000e-01 -7.137490e-07  7.000000e-01  0.000000e+00  7.000000e-01 -2.777091e-16  7.000000e-01 -1.087726e-16  7.000000e-01  3.864816e-16 
 8.000000e-01  7.982112e-07  8.000000e-01 -7.982112e-07  8.000000e-01  0.000000e+00  8.000000e-01 -2.781384e-16  8.000000e-01 -2.067767e-17  8.000000e-01  2.988160e-16 
 9.000000e-01  8.423332e-07  9.000000e-01 -8.423332e-07  9.000000e-01  0.000000e+00  9.000000e-01 -2.782330e-16  9.000000e-01  3.309827e-17  9.000000e-01  2.451347e-16 
 1.000000e+00  8.686256e-07  1.000000e+00 -8.686256e-07  1.000000e+00  0.000000e+00  1.000000e+00 -2.782354e-16  1.000000e+00  5.516279e-17  1.000000e+00  2.230726e-16 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 -2.647100e-16  0.000000e+00 -1.187880e-15  0.000000e+00  1.452590e-15 
 1.000000e-01  2.547772e-08  1.000000e-01 -2.547772e-08  1.000000e-01  0.000000e+00  1.000000e-01 -2.700797e-16  1.000000e-01 -1.035816e-15  1.000000e-01  1.305895e-15 
 2.000000e-01  1.139952e-07  2.000000e-01 -1.139952e-07  2.000000e-01  0.000000e+00  2.000000e-01 -2.747181e-16  2.000000e-01 -8.868843e-16  2.000000e-01  1.161602e-15 
 3.000000e-01  2.969080e-07  3.000000e-01 -2.969080e-07  3.000000e-01  0.000000e+00  3.000000e-01 -2.786571e-16  3.000000e-01 -7.415723e-16  3.000000e-01  1.020229e-15 
 4.000000e-01  5.797221e-07  4.000000e-01 -5.797221e-07  4.000000e-01  0.000000e+00  4.000000e-01 -2.819252e-16  4.000000e-01 -6.005394e-16  4.000000e-01  8.824645e-16 
 5.000000e-01  9.363874e-07  5.000000e-01 -9.363874e-07  5.000000e-01  0.000000e+00  5.000000e-01 -2.845480e-16  5.000000e-01 -4.647361e-16  5.000000e-01  7.492842e-16 
 6.000000e-01  1.317533e-06  6.000000e-01 -1.317533e-06  6.000000e-01  0.000000e+00  6.000000e-01 -2.865517e-16  6.000000e-01 -3.355957e-16  6.000000e-01  6.221474e-16 
 7.000000e-01  1.666632e-06  7.000000e-01 -1.666632e-06  7.000000e-01  0.000000e+00  7.000000e-01 -2.879672e-16  7.000000e-01 -2.153818e-16  7.000000e-01  5.033490e-16 
 8.000000e-01  1.937278e-06  8.000000e-01 -1.937278e-06  8.000000e-01  0.000000e+00  8.000000e-01 -2.888394e-16  8.000000e-01 -1.079057e-16  8.000000e-01  3.967451e-16 
 9.000000e-01  2.107655e-06  9.000000e-01 -2.107655e-06  9.000000e-01  0.000000e+00  9.000000e-01 -2.892450e-16  9.000000e-01 -2.030597e-17  9.000000e-01  3.095510e-16 
 1.000000e+00  2.192988e-06  1.000000e+00 -2.192988e-06  1.000000e+00  0.000000e+00  1.000000e+00 -2.893345e-16  1.000000e+00  3.315612e-17  1.000000e+00  2.561783e-16 
